Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Home Shots off Goal,Home Total Shots,Home Blocked Shots,Home Shots insidebox,Home Shots outsidebox,Home Fouls,Home Corner Kicks,Home Offsides,Home Ball Possession,Home Yellow Cards,Home Red Cards,Home Goalkeeper Saves,Home Total passes,Home Passes accurate,Home Passes %,Away Shots on Goal,Away Shots off Goal,Away Total Shots,Away Blocked Shots,Away Shots insidebox,Away Shots outsidebox,Away Fouls,Away Corner Kicks,Away Offsides,Away Ball Possession,Away Yellow Cards,Away Red Cards,Away Goalkeeper Saves,Away Total passes,Away Passes accurate,Away Passes %,Home expected_goals,Away expected_goals,Home_Points,Home_Goals_Scored,Home_Goals_Conceded,Home_Wins,Home_Draws,Home_Losses,Home_Form_Score,Away_Points,Away_Goals_Scored,Away_Goals_Conceded,Away_Wins,Away_Draws,Away_Losses,Away_Form_Score
868102,2022-11-12 15:00:00+00:00,J. Brooks,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Crystal Palace,1,0,Home Win,2,6,9,1,7,2,11,1,3,32%,1,0,0,284,203,71%,0,7,8,1,8,0,13,5,0,68%,4,0,1,633,551,87%,,,5.0,3.0,8.0,1.0,2.0,2.0,2.5,10.0,5.0,5.0,3.0,1.0,1.0,10.0
868103,2022-11-12 15:00:00+00:00,M. Salisbury,Tottenham Hotspur Stadium,London,Tottenham,Leeds,4,3,Home Win,8,3,14,3,11,3,8,9,0,55%,1,0,2,545,450,83%,5,2,12,5,9,3,7,2,1,45%,3,1,3,464,366,79%,,,6.0,7.0,8.0,2.0,0.0,3.0,5.5,6.0,8.0,10.0,2.0,0.0,3.0,5.0
868104,2022-11-12 15:00:00+00:00,J. Gillett,London Stadium,London,West Ham,Leicester,0,2,Away Win,6,9,18,3,12,6,9,7,2,54%,3,0,4,483,374,77%,6,2,9,1,4,5,8,2,0,46%,1,0,6,422,330,78%,,,4.0,4.0,5.0,1.0,1.0,3.0,3.5,10.0,8.0,1.0,3.0,1.0,1.0,13.5
868096,2022-11-12 15:00:00+00:00,C. Pawson,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Everton,3,0,Home Win,9,4,16,3,12,4,12,3,1,36%,2,0,3,305,223,73%,3,6,15,6,8,7,8,5,1,64%,0,0,5,542,464,86%,,,1.0,7.0,12.0,0.0,1.0,4.0,-1.5,4.0,3.0,5.0,1.0,1.0,3.0,3.0
868099,2022-11-12 15:00:00+00:00,S. Hooper,Anfield,Liverpool,Liverpool,Southampton,3,1,Home Win,7,6,15,2,13,2,8,6,0,60%,0,0,4,670,578,86%,5,3,9,1,9,0,8,0,2,40%,2,0,4,445,356,80%,,,9.0,5.0,4.0,3.0,0.0,2.0,9.5,5.0,4.0,7.0,1.0,2.0,2.0,3.5
868101,2022-11-12 17:30:00+00:00,R. Jones,St. James' Park,Newcastle upon Tyne,Newcastle,Chelsea,1,0,Home Win,3,3,10,4,8,2,14,5,3,49%,4,0,2,451,373,83%,2,2,5,1,4,1,11,3,0,51%,2,0,2,471,396,84%,,,13.0,11.0,2.0,4.0,1.0,0.0,17.5,5.0,4.0,6.0,1.0,2.0,2.0,4.0
868105,2022-11-12 19:45:00+00:00,S. Attwell,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Arsenal,0,2,Away Win,2,6,11,3,6,5,5,6,3,37%,3,0,1,348,277,80%,4,7,14,3,11,3,6,4,1,63%,2,0,2,579,517,89%,,,4.0,5.0,10.0,1.0,1.0,3.0,1.5,13.0,11.0,3.0,4.0,1.0,0.0,17.0
868097,2022-11-13 14:00:00+00:00,C. Kavanagh,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Aston Villa,1,2,Away Win,2,1,7,4,4,3,14,11,3,65%,2,0,0,526,454,86%,2,3,8,3,5,3,11,4,1,35%,7,0,1,293,211,72%,,,7.0,8.0,8.0,2.0,1.0,2.0,7.0,6.0,7.0,10.0,2.0,0.0,3.0,4.5
868098,2022-11-13 16:30:00+00:00,P. Tierney,Craven Cottage,London,Fulham,Manchester United,1,2,Away Win,7,5,14,2,10,4,9,10,1,53%,1,0,8,461,366,79%,9,3,14,2,10,4,10,3,2,47%,1,0,6,433,344,79%,,,8.0,9.0,6.0,2.0,2.0,1.0,9.5,8.0,5.0,4.0,2.0,2.0,1.0,8.5
868108,2022-12-26 12:30:00+00:00,D. Coote,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Tottenham,2,2,Draw,5,3,9,1,8,1,11,6,1,39%,3,0,6,335,213,64%,8,2,15,5,7,8,10,5,5,61%,1,0,3,511,418,82%,,,6.0,5.0,8.0,1.0,3.0,1.0,4.5,6.0,9.0,11.0,2.0,0.0,3.0,5.0
868113,2022-12-26 15:00:00+00:00,J. Gillett,King Power Stadium,"Leicester, Leicestershire",Leicester,Newcastle,0,3,Away Win,2,2,8,4,4,4,9,5,3,60%,0,0,2,575,472,82%,5,4,12,3,10,2,6,5,1,40%,0,0,2,380,282,74%,,,12.0,10.0,1.0,4.0,0.0,1.0,16.5,15.0,12.0,2.0,5.0,0.0,0.0,20.0
868115,2022-12-26 15:00:00+00:00,R. Jones,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Brighton,1,3,Away Win,4,7,14,3,10,4,9,4,0,34%,1,0,2,329,254,77%,4,2,7,1,6,1,10,2,1,66%,2,0,3,680,590,87%,,,4.0,4.0,9.0,1.0,1.0,3.0,1.5,7.0,9.0,8.0,2.0,1.0,2.0,7.5
868111,2022-12-26 15:00:00+00:00,C. Pawson,Goodison Park,Liverpool,Everton,Wolves,1,2,Away Win,6,4,12,2,7,5,9,2,1,58%,1,0,2,505,427,85%,4,2,7,1,4,3,22,2,2,42%,6,0,4,359,273,76%,,,4.0,3.0,6.0,1.0,1.0,3.0,2.5,1.0,4.0,12.0,0.0,1.0,4.0,-3.0
868110,2022-12-26 15:00:00+00:00,A. Madley,Selhurst Park,London,Crystal Palace,Fulham,0,3,Away Win,0,3,4,1,4,0,12,1,1,36%,2,2,7,368,274,74%,11,6,23,6,20,3,15,7,2,64%,0,0,0,633,543,86%,,,9.0,5.0,6.0,3.0,0.0,2.0,8.5,7.0,8.0,6.0,2.0,1.0,2.0,8.0
868107,2022-12-26 17:30:00+00:00,P. Tierney,Villa Park,Birmingham,Aston Villa,Liverpool,1,3,Away Win,6,3,12,3,10,2,7,0,3,48%,0,0,6,471,381,81%,9,6,16,1,10,6,12,6,3,52%,0,0,5,514,420,82%,,,9.0,9.0,9.0,3.0,0.0,2.0,9.0,9.0,7.0,5.0,3.0,0.0,2.0,10.0
868106,2022-12-26 20:00:00+00:00,M. Oliver,Emirates Stadium,London,Arsenal,West Ham,3,1,Home Win,5,6,16,5,8,8,13,7,3,67%,0,0,3,657,588,89%,4,4,8,0,4,4,17,5,0,33%,2,0,2,331,250,76%,,,13.0,10.0,1.0,4.0,1.0,0.0,17.5,3.0,3.0,6.0,1.0,0.0,4.0,1.5
868109,2022-12-27 17:30:00+00:00,S. Hooper,Stamford Bridge,London,Chelsea,Bournemouth,2,0,Home Win,5,7,15,3,11,4,8,6,3,60%,0,0,4,563,497,88%,4,4,9,1,4,5,10,8,0,40%,0,0,3,357,290,81%,,,2.0,2.0,7.0,0.0,2.0,3.0,-0.5,3.0,8.0,10.0,1.0,0.0,4.0,2.0
868114,2022-12-27 20:00:00+00:00,A. Taylor,Old Trafford,Manchester,Manchester United,Nottingham Forest,3,0,Home Win,8,3,17,6,12,5,13,9,1,66%,3,0,3,631,549,87%,3,3,8,2,5,3,4,9,2,34%,1,0,5,314,224,71%,,,10.0,7.0,5.0,3.0,1.0,1.0,11.0,8.0,4.0,7.0,2.0,2.0,1.0,6.5
868112,2022-12-28 20:00:00+00:00,S. Attwell,Elland Road,"Leeds, West Yorkshire",Leeds,Manchester City,1,3,Away Win,1,4,9,4,5,4,11,3,0,31%,3,0,6,307,225,73%,9,12,26,5,21,5,14,5,1,69%,3,0,0,698,611,88%,,,6.0,11.0,13.0,2.0,0.0,3.0,5.0,9.0,7.0,5.0,3.0,0.0,2.0,10.0
868124,2022-12-30 19:45:00+00:00,D. England,London Stadium,London,West Ham,Brentford,0,2,Away Win,5,9,20,6,12,8,9,8,0,63%,1,0,4,570,493,86%,6,2,9,1,7,2,5,1,0,37%,0,0,5,348,261,75%,,,3.0,4.0,8.0,1.0,0.0,4.0,1.0,6.0,7.0,10.0,1.0,3.0,1.0,4.5
868119,2022-12-30 20:00:00+00:00,C. Pawson,Anfield,Liverpool,Liverpool,Leicester,2,1,Home Win,5,10,21,6,12,9,8,4,2,57%,0,0,1,588,496,84%,2,3,7,2,6,1,15,5,5,43%,1,0,5,448,352,79%,,,9.0,9.0,6.0,3.0,0.0,2.0,10.5,9.0,8.0,4.0,3.0,0.0,2.0,11.0
868125,2022-12-31 12:30:00+00:00,R. Jones,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Manchester United,0,1,Away Win,3,1,10,6,8,2,11,7,1,46%,1,0,6,394,301,76%,6,5,16,5,11,5,11,5,2,54%,3,0,3,484,393,81%,,,4.0,5.0,11.0,1.0,1.0,3.0,1.0,10.0,8.0,5.0,3.0,1.0,1.0,11.5
868116,2022-12-31 15:00:00+00:00,A. Marriner,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Crystal Palace,0,2,Away Win,2,3,6,1,4,2,17,2,1,59%,4,0,4,455,342,75%,6,4,15,5,6,9,11,7,1,41%,1,0,2,317,218,69%,,,3.0,8.0,11.0,1.0,0.0,4.0,1.5,6.0,3.0,8.0,2.0,0.0,3.0,3.5
868118,2022-12-31 15:00:00+00:00,G. Scott,Craven Cottage,London,Fulham,Southampton,2,1,Home Win,2,5,8,1,5,3,8,4,1,63%,0,0,2,579,464,80%,3,4,9,2,3,6,13,4,0,37%,1,0,1,342,224,65%,,,7.0,8.0,6.0,2.0,1.0,2.0,8.0,1.0,4.0,12.0,0.0,1.0,4.0,-3.0
868121,2022-12-31 15:00:00+00:00,S. Hooper,St. James' Park,Newcastle upon Tyne,Newcastle,Leeds,0,0,Draw,5,9,16,2,12,4,13,9,3,59%,3,0,1,419,324,77%,1,3,8,4,6,2,19,3,0,41%,5,0,5,297,189,64%,,,15.0,14.0,2.0,5.0,0.0,0.0,21.0,6.0,12.0,14.0,2.0,0.0,3.0,5.0
868120,2022-12-31 15:00:00+00:00,A. Madley,Etihad Stadium,Manchester,Manchester City,Everton,1,1,Draw,3,6,16,7,11,5,13,7,3,74%,3,0,0,662,597,90%,1,0,2,1,1,1,14,1,2,26%,4,0,2,238,185,78%,,,12.0,10.0,5.0,4.0,0.0,1.0,14.5,4.0,4.0,7.0,1.0,1.0,3.0,2.5
868117,2022-12-31 17:30:00+00:00,A. Taylor,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Arsenal,2,4,Away Win,5,2,9,2,7,2,7,7,5,68%,3,0,3,598,528,88%,7,3,14,4,14,0,11,4,0,32%,3,0,3,288,209,73%,,,9.0,12.0,9.0,3.0,0.0,2.0,10.5,13.0,12.0,2.0,4.0,1.0,0.0,18.0
868123,2023-01-01 14:00:00+00:00,J. Brooks,Tottenham Hotspur Stadium,London,Tottenham,Aston Villa,0,2,Away Win,2,2,6,2,4,2,15,5,1,59%,4,0,2,579,498,86%,4,4,13,5,6,7,10,3,0,41%,3,0,1,403,321,80%,,,7.0,11.0,11.0,2.0,1.0,2.0,7.0,9.0,10.0,9.0,3.0,0.0,2.0,9.5
868122,2023-01-01 16:30:00+00:00,P. Bankes,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Chelsea,1,1,Draw,5,4,12,3,8,4,16,1,2,28%,2,0,1,256,196,77%,2,2,7,3,6,1,14,2,2,72%,2,0,4,697,623,89%,,,7.0,4.0,10.0,2.0,1.0,2.0,4.0,4.0,4.0,7.0,1.0,1.0,3.0,2.5
868128,2023-01-02 17:30:00+00:00,S. Attwell,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Liverpool,3,1,Home Win,7,2,10,1,9,1,5,4,7,27%,1,0,4,237,118,50%,6,3,16,7,12,4,8,9,4,73%,3,0,5,652,543,83%,,,9.0,9.0,6.0,2.0,3.0,0.0,10.5,12.0,11.0,6.0,4.0,0.0,1.0,14.5
868126,2023-01-03 19:45:00+00:00,A. Madley,Emirates Stadium,London,Arsenal,Newcastle,0,0,Draw,4,8,17,5,11,6,10,5,1,67%,4,0,1,536,460,86%,1,5,8,2,5,3,16,5,4,33%,5,0,4,253,181,72%,,,15.0,15.0,3.0,5.0,0.0,0.0,21.0,13.0,12.0,1.0,4.0,1.0,0.0,18.5
868131,2023-01-03 19:45:00+00:00,A. Marriner,Goodison Park,Liverpool,Everton,Brighton,1,4,Away Win,4,5,10,1,7,3,8,5,1,49%,3,0,4,478,419,88%,8,6,19,5,10,9,10,2,0,51%,1,0,3,512,437,85%,,,2.0,2.0,8.0,0.0,2.0,3.0,-1.0,9.0,13.0,10.0,3.0,0.0,2.0,10.5
868133,2023-01-03 19:45:00+00:00,D. Bond,King Power Stadium,"Leicester, Leicestershire",Leicester,Fulham,0,1,Away Win,6,6,15,3,8,7,12,6,0,61%,2,0,1,551,449,81%,2,7,11,2,7,4,11,3,1,39%,6,0,6,348,263,76%,,,6.0,5.0,6.0,2.0,0.0,3.0,5.5,7.0,7.0,5.0,2.0,1.0,2.0,8.0
868134,2023-01-03 20:00:00+00:00,M. Salisbury,Old Trafford,Manchester,Manchester United,Bournemouth,3,0,Home Win,6,6,18,6,10,8,13,6,0,59%,0,0,4,579,495,85%,4,2,7,1,6,1,7,5,2,41%,3,0,3,405,320,79%,,,12.0,8.0,4.0,4.0,0.0,1.0,14.0,3.0,8.0,11.0,1.0,0.0,4.0,1.5
868135,2023-01-04 19:30:00+00:00,T. Bramall,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Nottingham Forest,0,1,Away Win,0,6,8,2,7,1,14,6,1,63%,2,0,0,468,365,78%,1,9,11,1,3,8,17,2,0,37%,2,0,0,283,180,64%,,,0.0,4.0,13.0,0.0,0.0,5.0,-4.5,5.0,4.0,11.0,1.0,2.0,2.0,1.5
868132,2023-01-04 19:45:00+00:00,D. Coote,Elland Road,"Leeds, West Yorkshire",Leeds,West Ham,2,2,Draw,6,6,14,2,11,3,11,8,3,63%,3,0,0,476,378,79%,2,11,15,2,7,8,18,1,3,37%,1,0,3,275,172,63%,,,7.0,10.0,11.0,2.0,1.0,2.0,6.5,0.0,2.0,10.0,0.0,0.0,5.0,-4.0
868127,2023-01-04 20:00:00+00:00,J. Gillett,Villa Park,Birmingham,Aston Villa,Wolves,1,1,Draw,4,3,13,6,8,5,6,7,1,56%,1,0,2,491,430,88%,3,4,10,3,8,2,12,8,4,44%,3,0,2,383,321,84%,,,9.0,8.0,9.0,3.0,0.0,2.0,8.5,4.0,5.0,8.0,1.0,1.0,3.0,2.5
868130,2023-01-04 20:00:00+00:00,M. Oliver,Selhurst Park,London,Crystal Palace,Tottenham,0,4,Away Win,4,9,19,6,9,10,11,10,1,47%,1,0,2,472,387,82%,6,3,14,5,9,5,8,4,2,53%,2,0,4,545,470,86%,,,9.0,5.0,5.0,3.0,0.0,2.0,9.0,7.0,10.0,11.0,2.0,1.0,2.0,6.5
868129,2023-01-05 20:00:00+00:00,P. Tierney,Stamford Bridge,London,Chelsea,Manchester City,0,1,Away Win,2,3,8,3,6,2,9,3,2,48%,2,0,2,553,471,85%,3,6,12,3,7,5,9,2,1,52%,0,0,2,612,548,90%,,,4.0,4.0,7.0,1.0,1.0,3.0,2.5,10.0,8.0,5.0,3.0,1.0,1.0,11.5
868009,2023-01-12 20:00:00+00:00,D. Coote,Craven Cottage,London,Fulham,Chelsea,2,1,Home Win,3,3,8,2,6,2,12,5,3,48%,4,0,9,451,364,81%,10,3,20,7,14,6,16,7,3,52%,3,1,1,496,404,81%,,,9.0,8.0,5.0,3.0,0.0,2.0,10.5,4.0,3.0,4.0,1.0,1.0,3.0,3.5
868136,2023-01-13 20:00:00+00:00,M. Oliver,Villa Park,Birmingham,Aston Villa,Leeds,2,1,Home Win,5,4,11,2,8,3,12,0,2,54%,2,0,2,421,307,73%,4,4,16,8,16,0,18,11,5,46%,2,0,3,341,236,69%,,,10.0,9.0,6.0,3.0,1.0,1.0,11.5,5.0,10.0,12.0,1.0,2.0,2.0,4.0
868141,2023-01-14 12:30:00+00:00,S. Attwell,Old Trafford,Manchester,Manchester United,Manchester City,2,1,Home Win,4,1,8,3,6,2,15,1,6,29%,3,0,0,310,230,74%,1,2,5,2,3,2,5,2,2,71%,0,0,1,737,658,89%,,,12.0,10.0,4.0,4.0,0.0,1.0,15.0,10.0,8.0,5.0,3.0,1.0,1.0,11.5
868145,2023-01-14 15:00:00+00:00,S. Hooper,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,West Ham,1,0,Home Win,4,6,17,7,10,7,10,4,4,59%,0,0,3,548,460,84%,4,5,16,7,9,7,7,3,1,41%,2,0,3,369,288,78%,,,4.0,5.0,8.0,1.0,1.0,3.0,2.5,1.0,4.0,11.0,0.0,1.0,4.0,-2.5
868140,2023-01-14 15:00:00+00:00,J. Brooks,Goodison Park,Liverpool,Everton,Southampton,1,2,Away Win,4,5,12,3,8,4,7,6,3,52%,0,0,3,395,290,73%,5,2,13,6,7,6,18,4,2,48%,3,0,3,369,261,71%,,,1.0,3.0,12.0,0.0,1.0,4.0,-3.5,0.0,4.0,13.0,0.0,0.0,5.0,-4.5
868138,2023-01-14 15:00:00+00:00,D. England,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Liverpool,3,0,Home Win,9,3,16,4,12,4,9,7,4,61%,1,0,2,650,573,88%,2,3,6,1,5,1,15,1,2,39%,3,0,5,420,350,83%,,,9.0,13.0,10.0,3.0,0.0,2.0,10.5,12.0,11.0,7.0,4.0,0.0,1.0,14.0
868143,2023-01-14 15:00:00+00:00,P. Tierney,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Leicester,2,0,Home Win,5,4,15,6,8,7,11,3,2,39%,1,0,1,345,260,75%,1,3,6,2,4,2,12,5,1,61%,2,0,3,547,452,83%,,,8.0,5.0,6.0,2.0,2.0,1.0,7.5,6.0,5.0,6.0,2.0,0.0,3.0,5.5
868137,2023-01-14 17:30:00+00:00,J. Gillett,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Bournemouth,2,0,Home Win,4,7,12,1,6,6,5,5,2,50%,1,0,2,426,317,74%,2,3,7,2,4,3,9,3,1,50%,1,0,2,435,338,78%,,,11.0,11.0,6.0,3.0,2.0,0.0,13.5,3.0,6.0,11.0,1.0,0.0,4.0,0.5
868139,2023-01-15 14:00:00+00:00,P. Bankes,Stamford Bridge,London,Chelsea,Crystal Palace,1,0,Home Win,5,5,15,5,13,2,10,11,3,63%,2,0,5,579,490,85%,5,2,10,3,5,5,17,7,1,37%,5,0,4,335,249,74%,,,4.0,4.0,5.0,1.0,1.0,3.0,3.5,6.0,4.0,9.0,2.0,0.0,3.0,3.5
868142,2023-01-15 14:00:00+00:00,R. Jones,St. James' Park,Newcastle upon Tyne,Newcastle,Fulham,1,0,Home Win,5,7,20,8,12,8,6,10,2,62%,1,0,0,449,369,82%,0,4,5,1,4,1,14,5,3,38%,3,0,4,270,189,70%,,,11.0,8.0,1.0,3.0,2.0,0.0,14.5,12.0,9.0,4.0,4.0,0.0,1.0,14.5
868144,2023-01-15 16:30:00+00:00,C. Pawson,Tottenham Hotspur Stadium,London,Tottenham,Arsenal,0,2,Away Win,7,4,17,6,13,4,16,4,1,51%,4,0,4,461,381,83%,5,5,14,4,8,6,15,3,2,49%,2,0,7,456,384,84%,,,7.0,11.0,9.0,2.0,1.0,2.0,8.0,13.0,10.0,3.0,4.0,1.0,0.0,16.5
868008,2023-01-18 20:00:00+00:00,R. Jones,Selhurst Park,London,Crystal Palace,Manchester United,1,1,Draw,5,3,10,2,5,5,9,3,0,39%,1,0,3,399,294,74%,4,8,15,3,8,7,10,3,0,61%,2,0,4,626,509,81%,0.53,2.08,3.0,2.0,9.0,1.0,0.0,4.0,-0.5,15.0,11.0,2.0,5.0,0.0,0.0,19.5
868013,2023-01-19 20:00:00+00:00,S. Hooper,Etihad Stadium,Manchester,Manchester City,Tottenham,4,2,Home Win,6,5,16,5,10,6,10,8,0,58%,1,0,1,583,511,88%,3,4,9,2,6,3,14,3,1,42%,2,0,2,424,352,83%,2.37,0.81,7.0,7.0,6.0,2.0,1.0,2.0,7.5,7.0,10.0,9.0,2.0,1.0,2.0,7.5
868152,2023-01-21 12:30:00+00:00,M. Oliver,Anfield,Liverpool,Liverpool,Chelsea,0,0,Draw,3,6,15,6,10,5,16,5,5,48%,3,0,2,477,375,79%,2,6,11,3,9,2,9,5,1,52%,1,0,3,540,437,81%,1.4,1.65,9.0,9.0,9.0,3.0,0.0,2.0,9.0,7.0,5.0,4.0,2.0,1.0,2.0,7.5
868146,2023-01-21 15:00:00+00:00,A. Madley,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Nottingham Forest,1,1,Draw,4,8,16,4,12,4,10,4,2,42%,1,0,4,366,265,72%,5,11,20,4,11,9,7,6,2,58%,2,0,2,485,388,80%,1.42,1.93,3.0,3.0,9.0,1.0,0.0,4.0,0.0,10.0,5.0,4.0,3.0,1.0,1.0,10.5
868154,2023-01-21 15:00:00+00:00,M. Salisbury,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Aston Villa,0,1,Away Win,5,2,8,1,6,2,19,2,3,37%,1,0,4,322,228,71%,5,8,16,3,11,5,9,2,0,63%,2,0,5,566,456,81%,0.58,1.37,3.0,5.0,10.0,1.0,0.0,4.0,0.5,10.0,8.0,6.0,3.0,1.0,1.0,11.0
868151,2023-01-21 15:00:00+00:00,T. Bramall,King Power Stadium,"Leicester, Leicestershire",Leicester,Brighton,2,2,Draw,2,2,9,5,8,1,9,5,0,37%,0,0,2,369,293,79%,4,6,13,3,7,6,9,6,2,63%,1,0,0,637,563,88%,0.99,2.14,3.0,3.0,8.0,1.0,0.0,4.0,0.5,9.0,13.0,8.0,3.0,0.0,2.0,11.5
868155,2023-01-21 15:00:00+00:00,S. Attwell,London Stadium,London,West Ham,Everton,2,0,Home Win,4,3,11,4,9,2,9,4,1,32%,1,0,2,346,275,79%,2,1,5,2,4,1,6,9,2,68%,1,0,2,729,639,88%,2.27,0.55,1.0,3.0,10.0,0.0,1.0,4.0,-2.5,1.0,4.0,12.0,0.0,1.0,4.0,-3.0
868148,2023-01-21 17:30:00+00:00,C. Pawson,Selhurst Park,London,Crystal Palace,Newcastle,0,0,Draw,1,1,6,4,4,2,13,3,0,39%,4,0,7,316,212,67%,7,7,16,2,14,2,7,15,1,61%,2,0,1,488,386,79%,0.3,1.25,4.0,3.0,9.0,1.0,1.0,3.0,1.0,11.0,5.0,0.0,3.0,2.0,0.0,13.5
868153,2023-01-22 14:00:00+00:00,D. Coote,Etihad Stadium,Manchester,Manchester City,Wolves,3,0,Home Win,7,5,13,1,10,3,10,5,1,55%,1,0,1,587,526,90%,1,5,10,4,6,4,10,7,0,45%,2,0,3,478,409,86%,2.78,0.79,10.0,10.0,6.0,3.0,1.0,1.0,12.0,7.0,4.0,5.0,2.0,1.0,2.0,6.5
868150,2023-01-22 14:00:00+00:00,P. Bankes,Elland Road,"Leeds, West Yorkshire",Leeds,Brentford,0,0,Draw,5,1,9,3,2,7,10,2,1,59%,2,0,0,501,369,74%,0,5,6,1,3,3,18,3,1,41%,2,0,5,346,223,64%,0.49,0.4,2.0,7.0,11.0,0.0,2.0,3.0,0.0,13.0,11.0,4.0,4.0,1.0,0.0,16.5
868147,2023-01-22 16:30:00+00:00,A. Taylor,Emirates Stadium,London,Arsenal,Manchester United,3,2,Home Win,5,7,25,13,20,5,8,12,1,57%,1,0,2,520,423,81%,4,0,6,2,3,3,9,4,4,43%,2,0,2,396,307,78%,3.25,0.36,13.0,11.0,3.0,4.0,1.0,0.0,17.0,13.0,10.0,2.0,4.0,1.0,0.0,17.0
868149,2023-01-23 20:00:00+00:00,P. Tierney,Craven Cottage,London,Fulham,Tottenham,0,1,Away Win,5,4,10,1,6,4,10,3,2,53%,1,0,2,485,398,82%,3,4,10,3,7,3,10,8,0,47%,3,0,5,446,349,78%,0.99,0.92,12.0,8.0,3.0,4.0,0.0,1.0,14.5,4.0,8.0,10.0,1.0,1.0,3.0,3.0
868159,2023-02-03 20:00:00+00:00,S. Attwell,Stamford Bridge,London,Chelsea,Fulham,0,0,Draw,3,7,12,2,8,4,16,6,3,67%,1,0,4,662,568,86%,4,3,10,3,5,5,12,2,0,33%,4,0,2,313,226,72%,1.33,0.65,5.0,3.0,4.0,1.0,2.0,2.0,4.5,9.0,5.0,4.0,3.0,0.0,2.0,9.5
868160,2023-02-04 12:30:00+00:00,D. Coote,Goodison Park,Liverpool,Everton,Arsenal,1,0,Home Win,4,5,12,3,7,5,13,7,3,30%,4,0,2,252,180,71%,3,7,15,5,12,3,8,5,0,70%,1,0,3,639,553,87%,1.67,0.91,1.0,4.0,11.0,0.0,1.0,4.0,-2.5,13.0,12.0,5.0,4.0,1.0,0.0,16.5
868156,2023-02-04 15:00:00+00:00,D. England,Villa Park,Birmingham,Aston Villa,Leicester,2,4,Away Win,4,6,19,9,10,9,10,11,2,63%,0,0,1,564,489,87%,5,4,9,0,7,2,10,3,8,37%,3,0,3,333,249,75%,1.71,2.57,10.0,7.0,5.0,3.0,1.0,1.0,11.0,1.0,3.0,10.0,0.0,1.0,4.0,-2.5
868157,2023-02-04 15:00:00+00:00,D. Bond,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Southampton,3,0,Home Win,4,6,14,4,14,0,10,4,1,48%,1,0,5,396,274,69%,6,4,14,4,5,9,9,4,2,52%,2,0,0,427,323,76%,2.15,0.66,11.0,9.0,3.0,3.0,2.0,0.0,14.0,3.0,4.0,8.0,1.0,0.0,4.0,1.0
868161,2023-02-04 15:00:00+00:00,A. Marriner,Old Trafford,Manchester,Manchester United,Crystal Palace,2,1,Home Win,5,5,14,4,10,4,9,5,1,53%,1,1,2,487,416,85%,3,5,10,2,9,1,9,5,4,47%,2,0,3,426,342,80%,2.04,1.36,10.0,9.0,5.0,3.0,1.0,1.0,12.0,5.0,3.0,6.0,1.0,2.0,2.0,3.5
868165,2023-02-04 15:00:00+00:00,P. Tierney,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Liverpool,3,0,Home Win,6,5,12,1,7,5,9,2,1,42%,1,0,2,407,305,75%,4,8,22,10,12,10,7,7,2,58%,1,0,3,544,465,85%,2.03,1.96,7.0,4.0,6.0,2.0,1.0,2.0,6.0,7.0,6.0,8.0,2.0,1.0,2.0,6.0
868158,2023-02-04 15:00:00+00:00,C. Pawson,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Bournemouth,1,0,Home Win,6,7,20,7,14,6,14,7,0,72%,3,0,2,682,609,89%,2,7,12,3,8,4,7,3,1,28%,1,0,5,264,191,72%,2.5,1.18,10.0,14.0,8.0,3.0,1.0,1.0,13.0,1.0,1.0,10.0,0.0,1.0,4.0,-3.5
868162,2023-02-04 17:30:00+00:00,P. Bankes,St. James' Park,Newcastle upon Tyne,Newcastle,West Ham,1,1,Draw,2,3,8,3,7,1,11,4,0,63%,2,0,0,557,449,81%,1,5,10,4,6,4,13,2,2,37%,1,0,1,329,227,69%,1.01,1.01,9.0,4.0,0.0,2.0,3.0,0.0,11.0,4.0,5.0,8.0,1.0,1.0,3.0,2.5
