Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Home Shots off Goal,Home Total Shots,Home Blocked Shots,Home Shots insidebox,Home Shots outsidebox,Home Fouls,Home Corner Kicks,Home Offsides,Home Ball Possession,Home Yellow Cards,Home Red Cards,Home Goalkeeper Saves,Home Total passes,Home Passes accurate,Home Passes %,Home expected_goals,Away Shots on Goal,Away Shots off Goal,Away Total Shots,Away Blocked Shots,Away Shots insidebox,Away Shots outsidebox,Away Fouls,Away Corner Kicks,Away Offsides,Away Ball Possession,Away Yellow Cards,Away Red Cards,Away Goalkeeper Saves,Away Total passes,Away Passes accurate,Away Passes %,Away expected_goals,Home_Points,Home_Goals_Scored,Home_Goals_Conceded,Home_Wins,Home_Draws,Home_Losses,Home_Form_Score,Away_Points,Away_Goals_Scored,Away_Goals_Conceded,Away_Wins,Away_Draws,Away_Losses,Away_Form_Score
1035443,2024-03-02 15:00:00+00:00,J. Brooks,Tottenham Hotspur Stadium,London,Tottenham,Crystal Palace,3,1,Home Win,6,6,14,2,12,2,7,11,2,78%,1,0,0,818,732,89%,1.91,1,2,4,1,2,2,16,1,5,22%,2,0,3,226,158,70%,0.32,8.0,10.0,9.0,2.0,2.0,1.0,8.5,7.0,9.0,10.0,2.0,1.0,2.0,6.5
1035434,2024-03-02 15:00:00+00:00,J. Gillett,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Chelsea,2,2,Draw,5,7,14,2,9,5,10,0,1,32%,3,0,3,297,206,69%,1.83,6,6,17,5,9,8,9,6,4,68%,1,0,3,642,545,85%,1.81,3.0,6.0,12.0,1.0,0.0,4.0,0.0,7.0,8.0,10.0,2.0,1.0,2.0,6.0
1035437,2024-03-02 15:00:00+00:00,S. Hooper,Craven Cottage,London,Fulham,Brighton,3,0,Home Win,5,4,12,3,9,3,16,2,2,30%,1,0,5,307,217,71%,1.3,5,7,15,3,10,5,10,6,4,70%,2,0,2,742,660,89%,1.34,8.0,8.0,6.0,2.0,2.0,1.0,9.0,7.0,11.0,8.0,2.0,1.0,2.0,8.5
1035436,2024-03-02 15:00:00+00:00,C. Pawson,Goodison Park,Liverpool,Everton,West Ham,1,3,Away Win,11,4,22,7,11,11,9,4,2,55%,1,0,2,498,406,82%,2.73,5,5,12,2,9,3,6,5,1,45%,2,0,9,407,305,75%,1.87,4.0,4.0,6.0,0.0,4.0,1.0,3.0,4.0,5.0,14.0,1.0,1.0,3.0,-0.5
1035440,2024-03-02 15:00:00+00:00,T. Robinson,St. James' Park,Newcastle upon Tyne,Newcastle,Wolves,3,0,Home Win,7,4,14,3,8,6,8,3,0,44%,0,0,3,451,354,78%,2.19,3,6,12,3,8,4,11,5,2,56%,1,0,3,564,480,85%,0.8,8.0,13.0,13.0,2.0,2.0,1.0,8.0,9.0,10.0,9.0,3.0,0.0,2.0,9.5
1035438,2024-03-02 17:30:00+00:00,M. Oliver,Kenilworth Road,"Luton, Bedfordshire",Luton,Aston Villa,2,3,Away Win,5,4,14,5,11,3,8,8,3,47%,1,0,5,365,307,84%,1.77,8,4,12,0,12,0,19,6,1,53%,4,0,2,444,379,85%,1.95,4.0,11.0,13.0,1.0,1.0,3.0,3.0,9.0,13.0,8.0,3.0,0.0,2.0,11.5
1035435,2024-03-03 13:00:00+00:00,D. Coote,Turf Moor,Burnley,Burnley,Bournemouth,0,2,Away Win,6,8,20,6,11,9,8,7,2,75%,2,0,1,608,497,82%,1.49,3,6,10,1,8,2,13,2,4,25%,4,0,5,206,116,56%,1.12,1.0,4.0,16.0,0.0,1.0,4.0,-5.0,3.0,5.0,8.0,0.0,3.0,2.0,1.5
1035439,2024-03-03 15:30:00+00:00,A. Madley,Etihad Stadium,Manchester,Manchester City,Manchester United,3,1,Home Win,8,8,27,11,17,10,5,15,0,73%,0,0,0,801,736,92%,3.33,1,2,3,0,2,1,10,2,1,27%,1,0,5,305,240,79%,0.25,13.0,8.0,2.0,4.0,1.0,0.0,16.0,12.0,12.0,7.0,4.0,0.0,1.0,14.5
1035442,2024-03-04 20:00:00+00:00,S. Barrott,Bramall Lane,Sheffield,Sheffield Utd,Arsenal,0,6,Away Win,0,3,4,1,2,2,11,0,2,19%,1,0,4,213,142,67%,0.23,10,5,22,7,17,5,4,7,5,81%,0,0,0,895,827,92%,2.24,3.0,5.0,15.0,1.0,0.0,4.0,-2.0,15.0,20.0,3.0,5.0,0.0,0.0,23.5
1035451,2024-03-09 12:30:00+00:00,S. Hooper,Old Trafford,Manchester,Manchester United,Everton,2,0,Home Win,8,3,15,4,11,4,13,5,6,51%,1,0,6,488,398,82%,2.72,6,7,23,10,16,7,11,8,1,49%,2,0,6,444,373,84%,1.61,9.0,9.0,7.0,3.0,0.0,2.0,10.0,3.0,5.0,9.0,0.0,3.0,2.0,1.0
1035444,2024-03-09 15:00:00+00:00,A. Taylor,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Sheffield Utd,2,2,Draw,12,10,32,10,21,11,12,10,1,70%,3,0,7,614,514,84%,3.35,9,2,13,2,10,3,11,3,1,30%,5,0,9,278,163,59%,1.25,5.0,6.0,7.0,1.0,2.0,2.0,4.5,3.0,3.0,18.0,1.0,0.0,4.0,-4.5
1035453,2024-03-09 15:00:00+00:00,T. Harrington,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Fulham,2,1,Home Win,3,5,8,0,5,3,7,3,3,48%,2,0,5,451,383,85%,0.83,7,9,23,7,16,7,11,4,0,52%,2,0,2,495,417,84%,2.7,9.0,7.0,8.0,3.0,0.0,2.0,8.5,10.0,11.0,6.0,3.0,1.0,1.0,12.5
1035449,2024-03-09 15:00:00+00:00,S. Singh,Selhurst Park,London,Crystal Palace,Luton,1,1,Draw,4,9,21,8,13,8,20,8,0,50%,2,0,1,436,345,79%,2.73,2,5,8,1,8,0,11,6,1,50%,3,0,3,431,339,79%,0.84,4.0,7.0,11.0,1.0,1.0,3.0,2.0,1.0,9.0,16.0,0.0,1.0,4.0,-2.5
1035445,2024-03-09 17:30:00+00:00,R. Jones,Emirates Stadium,London,Arsenal,Brentford,2,1,Home Win,6,6,17,5,11,6,9,10,1,72%,2,0,3,564,465,82%,1.28,4,2,9,3,6,3,10,4,2,28%,4,0,4,226,123,54%,0.97,15.0,24.0,2.0,5.0,0.0,0.0,26.0,4.0,7.0,11.0,1.0,1.0,3.0,2.0
1035446,2024-03-10 13:00:00+00:00,C. Kavanagh,Villa Park,Birmingham,Aston Villa,Tottenham,0,4,Away Win,1,2,10,7,7,3,11,6,5,31%,0,1,1,303,239,79%,0.83,5,1,9,3,7,2,15,4,2,69%,2,0,1,708,647,91%,1.55,12.0,15.0,7.0,4.0,0.0,1.0,16.0,10.0,11.0,8.0,3.0,1.0,1.0,11.5
1035452,2024-03-10 14:00:00+00:00,D. England,London Stadium,London,West Ham,Burnley,2,2,Draw,4,12,22,6,16,6,11,4,5,52%,2,0,3,439,321,73%,2.11,4,1,11,6,3,8,18,3,2,48%,4,0,2,428,299,70%,0.68,6.0,7.0,14.0,2.0,0.0,3.0,2.5,1.0,3.0,15.0,0.0,1.0,4.0,-5.0
1035447,2024-03-10 14:00:00+00:00,M. Salisbury,American Express Stadium,"Falmer, East Sussex",Brighton,Nottingham Forest,1,0,Home Win,3,4,10,3,6,4,14,6,1,64%,4,0,4,680,623,92%,0.43,4,4,9,1,6,3,14,3,1,36%,4,0,3,375,311,83%,0.7,7.0,11.0,7.0,2.0,1.0,2.0,9.0,4.0,7.0,9.0,1.0,1.0,3.0,3.0
1035450,2024-03-10 15:45:00+00:00,M. Oliver,Anfield,Liverpool,Liverpool,Manchester City,1,1,Draw,6,9,19,4,11,8,6,7,6,53%,0,0,5,584,490,84%,2.7,6,2,10,2,5,5,10,4,1,47%,3,0,5,530,435,82%,1.56,12.0,13.0,6.0,4.0,0.0,1.0,15.5,13.0,8.0,2.0,4.0,1.0,0.0,16.0
1035448,2024-03-11 20:00:00+00:00,J. Brooks,Stamford Bridge,London,Chelsea,Newcastle,3,2,Home Win,8,4,12,0,6,6,12,0,2,45%,3,0,1,432,342,79%,1.57,3,5,11,3,8,3,7,4,2,55%,1,0,4,512,424,83%,0.74,5.0,9.0,12.0,1.0,2.0,2.0,3.5,8.0,13.0,12.0,2.0,2.0,1.0,8.5
1035334,2024-03-13 19:30:00+00:00,S. Allison,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Luton,4,3,Home Win,10,6,24,8,18,6,16,11,1,59%,1,0,1,438,348,79%,2.35,4,3,8,1,8,0,11,3,1,41%,2,0,5,310,210,68%,2.06,5.0,7.0,8.0,1.0,2.0,2.0,4.5,1.0,6.0,13.0,0.0,1.0,4.0,-2.5
1035456,2024-03-16 15:00:00+00:00,D. Bond,Turf Moor,Burnley,Burnley,Brentford,2,1,Home Win,6,5,17,6,10,7,14,5,5,61%,2,0,5,457,366,80%,2.77,5,1,9,3,8,1,17,4,3,39%,4,1,4,292,185,63%,1.16,1.0,3.0,15.0,0.0,1.0,4.0,-5.0,1.0,6.0,13.0,0.0,1.0,4.0,-2.5
1035460,2024-03-16 15:00:00+00:00,D. England,Kenilworth Road,"Luton, Bedfordshire",Luton,Nottingham Forest,1,1,Draw,4,2,10,4,5,5,10,6,1,60%,1,0,2,440,357,81%,0.58,6,6,16,4,9,7,17,7,2,40%,2,0,3,297,214,72%,1.98,1.0,8.0,14.0,0.0,1.0,4.0,-2.0,3.0,6.0,9.0,1.0,0.0,4.0,1.5
1035459,2024-03-16 17:30:00+00:00,R. Jones,Craven Cottage,London,Fulham,Tottenham,3,0,Home Win,7,3,16,6,15,1,9,4,2,43%,2,0,5,400,305,76%,2.76,5,8,14,1,12,2,10,5,4,57%,3,0,4,546,459,84%,2.41,9.0,10.0,6.0,3.0,0.0,2.0,11.0,10.0,12.0,6.0,3.0,1.0,1.0,13.0
1035462,2024-03-17 14:00:00+00:00,J. Gillett,London Stadium,London,West Ham,Aston Villa,1,1,Draw,5,6,13,2,11,2,13,7,4,31%,3,0,4,264,204,77%,2.02,5,4,13,4,6,7,12,10,2,69%,3,0,3,640,562,88%,0.66,7.0,9.0,13.0,2.0,1.0,2.0,5.0,9.0,10.0,11.0,3.0,0.0,2.0,8.5
1035470,2024-03-30 12:30:00+00:00,R. Jones,St. James' Park,Newcastle upon Tyne,Newcastle,West Ham,4,3,Home Win,9,7,24,8,18,6,9,3,1,60%,3,1,1,518,425,82%,4.07,4,4,10,2,9,1,8,4,2,40%,1,0,5,343,248,72%,1.42,7.0,11.0,11.0,2.0,1.0,2.0,7.0,8.0,10.0,8.0,2.0,2.0,1.0,9.0
1035471,2024-03-30 15:00:00+00:00,C. Kavanagh,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Crystal Palace,1,1,Draw,5,3,12,4,6,6,14,4,4,58%,1,0,2,547,461,84%,0.92,3,6,10,1,6,4,12,6,0,42%,1,0,4,397,300,76%,1.19,4.0,5.0,7.0,1.0,1.0,3.0,3.0,5.0,7.0,8.0,1.0,2.0,2.0,4.5
1035472,2024-03-30 15:00:00+00:00,T. Robinson,Bramall Lane,Sheffield,Sheffield Utd,Fulham,3,3,Draw,4,2,8,2,6,2,10,2,2,26%,4,0,6,215,133,62%,1.89,9,7,24,8,17,7,13,15,0,74%,1,0,1,592,508,86%,1.3,4.0,5.0,15.0,1.0,1.0,3.0,-1.0,9.0,10.0,5.0,3.0,0.0,2.0,11.5
1035473,2024-03-30 15:00:00+00:00,J. Gillett,Tottenham Hotspur Stadium,London,Tottenham,Luton,2,1,Home Win,4,7,17,6,14,3,16,3,1,70%,2,0,2,610,517,85%,2.99,3,1,7,3,4,3,14,6,1,30%,4,0,2,255,177,69%,0.52,9.0,10.0,7.0,3.0,0.0,2.0,10.5,2.0,8.0,13.0,0.0,2.0,3.0,-0.5
1035464,2024-03-30 15:00:00+00:00,S. Barrott,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Everton,2,1,Home Win,4,3,11,4,8,3,14,9,0,49%,1,0,2,360,260,72%,1.32,3,3,7,1,4,3,11,8,4,51%,2,0,3,391,287,73%,1.01,8.0,10.0,8.0,2.0,2.0,1.0,9.0,2.0,3.0,9.0,0.0,2.0,3.0,-1.0
1035467,2024-03-30 15:00:00+00:00,D. England,Stamford Bridge,London,Chelsea,Burnley,2,2,Draw,13,10,33,10,22,11,12,12,3,69%,2,0,4,630,570,90%,4.26,7,6,18,5,14,4,7,4,0,31%,4,1,11,271,204,75%,1.64,8.0,11.0,10.0,2.0,2.0,1.0,8.5,4.0,4.0,13.0,1.0,1.0,3.0,-0.5
1035465,2024-03-30 17:30:00+00:00,P. Tierney,Villa Park,Birmingham,Aston Villa,Wolves,2,0,Home Win,5,4,11,2,7,4,11,5,1,48%,3,0,3,408,359,88%,0.98,3,7,13,3,10,3,19,4,2,52%,4,0,3,439,384,87%,1.49,10.0,10.0,10.0,3.0,1.0,1.0,10.0,9.0,5.0,7.0,3.0,0.0,2.0,8.0
1035466,2024-03-30 20:00:00+00:00,S. Hooper,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Manchester United,1,1,Draw,5,17,31,9,24,7,7,14,1,47%,3,0,4,377,263,70%,3.29,5,4,11,2,3,8,14,4,2,53%,2,0,4,450,359,80%,0.59,1.0,6.0,11.0,0.0,1.0,4.0,-1.5,9.0,8.0,7.0,3.0,0.0,2.0,9.5
1035468,2024-03-31 13:00:00+00:00,D. Coote,Anfield,Liverpool,Liverpool,Brighton,2,1,Home Win,8,12,30,10,20,10,20,8,5,54%,5,0,2,585,521,89%,2.83,3,4,9,2,7,2,6,4,3,46%,3,0,6,484,414,86%,0.45,13.0,13.0,4.0,4.0,1.0,0.0,17.5,7.0,8.0,6.0,2.0,1.0,2.0,8.0
1035469,2024-03-31 15:30:00+00:00,A. Taylor,Etihad Stadium,Manchester,Manchester City,Arsenal,0,0,Draw,1,7,12,4,9,3,9,7,2,73%,0,0,2,700,618,88%,1.02,2,2,6,2,5,1,20,4,1,27%,2,0,1,269,191,71%,0.66,11.0,7.0,3.0,3.0,2.0,0.0,13.0,15.0,23.0,2.0,5.0,0.0,0.0,25.5
1035481,2024-04-02 18:30:00+00:00,T. Harrington,St. James' Park,Newcastle upon Tyne,Newcastle,Everton,1,1,Draw,6,4,18,8,13,5,9,7,2,58%,0,0,2,495,403,81%,2.44,3,6,10,1,8,2,14,3,0,42%,3,0,4,361,272,75%,1.44,7.0,12.0,12.0,2.0,1.0,2.0,7.0,2.0,4.0,9.0,0.0,2.0,3.0,-0.5
1035478,2024-04-02 18:30:00+00:00,M. Oliver,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Fulham,3,1,Home Win,4,8,16,4,9,7,7,3,2,33%,1,0,2,324,252,78%,1.53,3,13,18,2,15,3,8,8,0,67%,0,0,1,629,551,88%,1.5,2.0,4.0,8.0,0.0,2.0,3.0,0.0,10.0,12.0,6.0,3.0,1.0,1.0,13.0
1035477,2024-04-02 18:45:00+00:00,T. Bramall,Turf Moor,Burnley,Burnley,Wolves,1,1,Draw,6,4,13,3,8,5,10,7,2,51%,0,0,1,468,392,84%,1.34,2,4,8,2,7,1,12,4,5,49%,2,0,5,468,395,84%,0.9,5.0,6.0,10.0,1.0,2.0,2.0,3.0,9.0,5.0,7.0,3.0,0.0,2.0,8.0
1035474,2024-04-02 18:45:00+00:00,G. Scott,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Crystal Palace,1,0,Home Win,6,3,11,2,6,5,13,9,0,50%,3,0,2,442,349,79%,1.1,2,1,3,0,3,0,14,2,4,50%,2,0,5,457,350,77%,0.19,10.0,10.0,7.0,3.0,1.0,1.0,11.5,6.0,7.0,6.0,1.0,3.0,1.0,6.5
1035479,2024-04-02 19:15:00+00:00,J. Brooks,London Stadium,London,West Ham,Tottenham,1,1,Draw,4,4,11,3,7,4,13,9,3,32%,1,0,3,302,238,79%,1.49,4,5,13,4,10,3,9,5,1,68%,4,0,3,662,590,89%,0.96,8.0,13.0,10.0,2.0,2.0,1.0,9.5,9.0,10.0,7.0,3.0,0.0,2.0,10.5
1035475,2024-04-03 18:30:00+00:00,C. Pawson,Emirates Stadium,London,Arsenal,Luton,2,0,Home Win,4,1,13,8,9,4,12,3,1,58%,1,0,1,614,543,88%,0.82,1,3,5,1,3,2,8,1,1,42%,1,0,4,430,353,82%,0.34,13.0,17.0,2.0,4.0,1.0,0.0,20.5,2.0,8.0,11.0,0.0,2.0,3.0,0.5
1035476,2024-04-03 18:30:00+00:00,A. Madley,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Brighton,0,0,Draw,2,2,5,1,4,1,9,1,3,33%,1,0,6,326,251,77%,0.57,6,11,24,7,13,11,12,5,0,67%,1,0,2,663,606,91%,1.14,2.0,7.0,11.0,0.0,2.0,3.0,0.0,7.0,8.0,6.0,2.0,1.0,2.0,8.0
1035483,2024-04-03 19:15:00+00:00,D. England,Etihad Stadium,Manchester,Manchester City,Aston Villa,4,1,Home Win,11,7,25,7,20,5,6,2,1,67%,1,0,2,701,647,92%,3.46,3,1,8,4,7,1,13,3,1,33%,2,0,7,337,291,86%,0.77,11.0,6.0,2.0,3.0,2.0,0.0,13.0,10.0,10.0,9.0,3.0,1.0,1.0,10.5
1035482,2024-04-04 18:30:00+00:00,S. Attwell,Anfield,Liverpool,Liverpool,Sheffield Utd,3,1,Home Win,9,15,29,5,15,14,6,13,0,83%,0,0,3,779,708,91%,1.83,3,2,5,0,4,1,9,1,1,17%,1,0,6,164,80,49%,0.59,13.0,12.0,4.0,4.0,1.0,0.0,17.0,2.0,5.0,17.0,0.0,2.0,3.0,-4.0
1035480,2024-04-04 19:15:00+00:00,J. Gillett,Stamford Bridge,London,Chelsea,Manchester United,4,3,Home Win,10,9,28,9,19,9,7,12,3,57%,3,0,2,549,470,86%,3.02,5,7,19,7,13,6,15,3,0,43%,1,0,6,426,341,80%,1.47,9.0,11.0,8.0,2.0,3.0,0.0,10.5,7.0,7.0,7.0,2.0,1.0,2.0,7.0
1035486,2024-04-06 11:30:00+00:00,P. Tierney,Selhurst Park,London,Crystal Palace,Manchester City,2,4,Away Win,4,2,7,1,5,2,13,2,2,25%,1,0,4,274,215,78%,1.08,8,6,18,4,13,5,3,9,1,75%,1,0,2,845,772,91%,1.91,5.0,6.0,6.0,1.0,2.0,2.0,5.0,11.0,9.0,3.0,3.0,2.0,0.0,14.0
1035484,2024-04-06 14:00:00+00:00,M. Salisbury,Villa Park,Birmingham,Aston Villa,Brentford,3,3,Draw,3,4,11,4,9,2,15,11,0,70%,2,0,0,571,488,85%,1.52,3,4,8,1,5,3,11,3,4,30%,2,0,0,247,168,68%,1.56,7.0,7.0,11.0,2.0,1.0,2.0,5.0,3.0,5.0,7.0,0.0,3.0,2.0,2.0
1035487,2024-04-06 14:00:00+00:00,M. Oliver,Goodison Park,Liverpool,Everton,Burnley,1,0,Home Win,3,6,12,3,6,6,11,3,10,37%,2,0,1,294,200,68%,0.94,1,3,6,2,5,1,13,5,1,63%,1,1,2,523,407,78%,0.46,2.0,4.0,9.0,0.0,2.0,3.0,-0.5,6.0,7.0,8.0,1.0,3.0,1.0,5.5
1035489,2024-04-06 14:00:00+00:00,A. Madley,Kenilworth Road,"Luton, Bedfordshire",Luton,Bournemouth,2,1,Home Win,9,6,19,4,13,6,7,7,0,56%,0,0,1,401,300,75%,1.46,1,6,8,1,5,3,14,2,0,44%,0,0,7,327,222,68%,0.41,2.0,6.0,10.0,0.0,2.0,3.0,0.0,13.0,11.0,6.0,4.0,1.0,0.0,15.5
1035488,2024-04-06 14:00:00+00:00,S. Allison,Craven Cottage,London,Fulham,Newcastle,0,1,Away Win,4,6,14,4,9,5,10,14,0,67%,1,0,4,588,500,85%,1.26,5,5,12,2,9,3,13,3,2,33%,2,0,4,296,225,76%,0.97,7.0,11.0,8.0,2.0,1.0,2.0,8.5,7.0,11.0,11.0,2.0,1.0,2.0,7.0
1035493,2024-04-06 14:00:00+00:00,T. Harrington,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,West Ham,1,2,Away Win,7,5,14,2,4,10,15,4,3,58%,5,0,2,595,518,87%,1.47,4,4,11,3,5,6,7,4,0,42%,2,0,6,414,349,84%,1.16,7.0,4.0,7.0,2.0,1.0,2.0,5.5,6.0,10.0,9.0,1.0,3.0,1.0,6.5
1035485,2024-04-06 16:30:00+00:00,J. Brooks,American Express Stadium,"Falmer, East Sussex",Brighton,Arsenal,0,3,Away Win,2,6,10,2,7,3,14,8,2,55%,1,0,4,529,464,88%,0.53,7,8,20,5,16,4,13,7,2,45%,2,0,2,439,363,83%,3.39,5.0,3.0,6.0,1.0,2.0,2.0,3.5,13.0,14.0,2.0,4.0,1.0,0.0,19.0
1035490,2024-04-07 14:30:00+00:00,A. Taylor,Old Trafford,Manchester,Manchester United,Liverpool,2,2,Draw,5,2,9,2,7,2,9,6,3,38%,5,0,6,362,278,77%,0.7,7,12,28,9,18,10,10,11,2,62%,2,0,3,574,486,85%,3.67,4.0,8.0,10.0,1.0,1.0,3.0,3.0,13.0,11.0,4.0,4.0,1.0,0.0,16.5
1035491,2024-04-07 16:30:00+00:00,R. Jones,Bramall Lane,Sheffield,Sheffield Utd,Chelsea,2,2,Draw,6,3,11,2,8,3,12,7,0,32%,4,0,2,316,238,75%,1.38,3,2,6,1,2,4,10,6,0,68%,2,0,3,697,598,86%,0.24,2.0,6.0,15.0,0.0,2.0,3.0,-2.5,9.0,12.0,10.0,2.0,3.0,0.0,10.0
1035492,2024-04-07 17:00:00+00:00,S. Hooper,Tottenham Hotspur Stadium,London,Tottenham,Nottingham Forest,3,1,Home Win,7,5,17,5,8,9,11,12,2,64%,2,0,5,668,585,88%,1.55,6,7,13,0,6,7,12,2,2,36%,4,0,5,379,315,83%,1.55,10.0,10.0,6.0,3.0,1.0,1.0,12.0,5.0,5.0,5.0,1.0,2.0,2.0,5.0
1035501,2024-04-13 11:30:00+00:00,T. Robinson,St. James' Park,Newcastle upon Tyne,Newcastle,Tottenham,4,0,Home Win,5,8,18,5,16,2,14,16,1,27%,0,0,2,189,123,65%,2.88,2,4,11,5,6,5,12,3,3,73%,4,0,1,575,498,87%,0.77,10.0,11.0,7.0,3.0,1.0,1.0,12.0,10.0,10.0,6.0,3.0,1.0,1.0,12.0
1035497,2024-04-13 14:00:00+00:00,S. Hooper,Turf Moor,Burnley,Burnley,Brighton,1,1,Draw,3,6,11,2,6,5,18,4,1,45%,1,0,8,453,365,81%,1.71,8,6,20,6,10,10,8,5,4,55%,2,0,2,567,488,86%,0.86,6.0,7.0,7.0,1.0,3.0,1.0,6.0,4.0,2.0,8.0,1.0,1.0,3.0,1.0
1035500,2024-04-13 14:00:00+00:00,J. Brooks,Etihad Stadium,Manchester,Manchester City,Luton,5,1,Home Win,13,14,37,10,26,11,7,12,0,74%,1,0,1,763,704,92%,4.32,2,2,4,0,4,0,6,1,1,26%,0,0,9,276,214,78%,0.51,11.0,12.0,5.0,3.0,2.0,0.0,14.5,4.0,7.0,10.0,1.0,1.0,3.0,2.5
1035496,2024-04-13 14:00:00+00:00,S. Barrott,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Sheffield Utd,2,0,Home Win,5,4,9,0,6,3,8,3,3,53%,3,0,2,391,299,76%,1.02,2,2,8,4,6,2,11,6,2,47%,1,0,4,344,242,70%,0.84,3.0,6.0,8.0,0.0,3.0,2.0,2.0,3.0,8.0,16.0,0.0,3.0,2.0,-1.0
1035502,2024-04-13 14:00:00+00:00,C. Pawson,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Wolves,2,2,Draw,9,6,18,3,13,5,15,10,1,46%,2,0,1,438,361,82%,1.92,4,4,11,3,8,3,10,1,1,54%,3,0,7,525,453,86%,1.09,5.0,6.0,7.0,1.0,2.0,2.0,4.5,4.0,4.0,9.0,1.0,1.0,3.0,1.5
1035494,2024-04-13 16:30:00+00:00,T. Harrington,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Manchester United,2,2,Draw,5,9,20,6,12,8,13,7,1,43%,4,0,0,382,287,75%,1.64,2,4,8,2,5,3,14,2,2,57%,0,0,3,528,432,82%,1.26,10.0,10.0,8.0,3.0,1.0,1.0,11.0,5.0,9.0,10.0,1.0,2.0,2.0,4.5
1035499,2024-04-14 13:00:00+00:00,C. Kavanagh,Anfield,Liverpool,Liverpool,Crystal Palace,0,1,Away Win,6,10,21,5,18,3,10,11,2,70%,1,0,3,725,608,84%,2.81,5,1,8,2,7,1,10,1,5,30%,1,0,5,324,223,69%,1.98,11.0,9.0,5.0,3.0,2.0,0.0,13.0,2.0,5.0,10.0,0.0,2.0,3.0,-0.5
1035503,2024-04-14 13:00:00+00:00,S. Attwell,London Stadium,London,West Ham,Fulham,0,2,Away Win,4,9,15,2,11,4,6,8,1,58%,1,0,8,549,471,86%,0.93,10,5,18,3,13,5,13,3,0,42%,2,0,4,412,331,80%,3.29,6.0,9.0,9.0,1.0,3.0,1.0,6.0,4.0,8.0,9.0,1.0,1.0,3.0,3.5
1035495,2024-04-14 15:30:00+00:00,D. Coote,Emirates Stadium,London,Arsenal,Aston Villa,0,2,Away Win,4,8,18,6,11,7,12,4,5,52%,3,0,0,450,390,87%,1.64,2,4,11,5,6,5,7,6,1,48%,1,0,4,425,351,83%,0.94,13.0,13.0,1.0,4.0,1.0,0.0,19.0,5.0,7.0,12.0,1.0,2.0,2.0,2.5
1035498,2024-04-15 19:00:00+00:00,P. Tierney,Stamford Bridge,London,Chelsea,Everton,6,0,Home Win,10,3,14,1,9,5,5,4,0,59%,1,0,2,611,535,88%,3.08,2,6,10,2,8,2,21,8,4,41%,4,0,4,399,310,78%,1.48,9.0,13.0,11.0,2.0,3.0,0.0,10.0,4.0,4.0,8.0,1.0,1.0,3.0,2.0
1035511,2024-04-20 14:00:00+00:00,A. Madley,Bramall Lane,Sheffield,Sheffield Utd,Burnley,1,4,Away Win,11,4,18,3,14,4,10,11,2,49%,1,0,5,461,360,78%,2.43,9,5,16,2,14,2,9,2,1,51%,0,0,10,503,416,83%,2.18,3.0,8.0,12.0,0.0,3.0,2.0,1.0,6.0,6.0,6.0,1.0,3.0,1.0,6.0
1035509,2024-04-20 14:00:00+00:00,J. Gillett,Kenilworth Road,"Luton, Bedfordshire",Luton,Brentford,1,5,Away Win,3,1,6,2,5,1,13,4,0,53%,1,0,4,391,298,76%,0.59,9,10,21,2,13,8,10,9,0,47%,2,0,2,345,260,75%,3.14,4.0,5.0,11.0,1.0,1.0,3.0,1.0,6.0,7.0,6.0,1.0,3.0,1.0,6.5
1035513,2024-04-20 18:30:00+00:00,P. Tierney,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Arsenal,0,2,Away Win,3,2,5,0,2,3,14,1,1,46%,3,0,7,465,381,82%,0.14,9,6,24,9,14,10,9,2,2,54%,2,0,3,537,469,87%,1.26,5.0,6.0,8.0,1.0,2.0,2.0,4.0,10.0,7.0,3.0,3.0,1.0,1.0,12.0
1035507,2024-04-21 12:30:00+00:00,A. Taylor,Goodison Park,Liverpool,Everton,Nottingham Forest,2,0,Home Win,4,2,7,1,3,4,15,6,0,40%,4,0,3,375,282,75%,0.34,3,2,8,3,7,1,9,4,1,60%,2,0,2,573,473,83%,0.95,4.0,3.0,11.0,1.0,1.0,3.0,0.0,6.0,8.0,8.0,1.0,3.0,1.0,6.0
