Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Away Shots on Goal,Home Shots off Goal,Away Shots off Goal,Home Total Shots,Away Total Shots,Home Blocked Shots,Away Blocked Shots,Home Shots insidebox,Away Shots insidebox,Home Shots outsidebox,Away Shots outsidebox,Home Fouls,Away Fouls,Home Corner Kicks,Away Corner Kicks,Home Offsides,Away Offsides,Home Ball Possession,Away Ball Possession,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards,Home Goalkeeper Saves,Away Goalkeeper Saves,Home Total passes,Away Total passes,Home Passes accurate,Away Passes accurate,Home Passes %,Away Passes %,Home expected_goals,Away expected_goals
194520,2010-09-25T14:00:00+00:00,,Craven Cottage (London),,Fulham,Everton,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194521,2010-09-25T14:00:00+00:00,,Bloomfield Road (Blackpool),,Blackpool,Blackburn,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194522,2010-09-25T14:00:00+00:00,,St. Andrew's Stadium (Birmingham),,Birmingham,Wigan,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194523,2010-09-25T14:00:00+00:00,,Emirates Stadium (London),,Arsenal,West Brom,2,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194524,2010-09-26T11:00:00+00:00,,Reebok Stadium (Bolton),,Bolton,Manchester United,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194525,2010-09-26T13:05:00+00:00,,"Molineux Stadium (Wolverhampton, West Midlands)",,Wolves,Aston Villa,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194526,2010-09-26T15:10:00+00:00,,Sports Direct Arena (Newcastle-upon-Tyne),,Newcastle,Stoke City,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194527,2010-09-18T11:45:00+00:00,,Britannia Stadium (Stoke-on-Trent),,Stoke City,West Ham,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194528,2010-09-18T14:00:00+00:00,,"The Hawthorns, West Bromwich (West Bromwich)",,West Brom,Birmingham,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194529,2010-09-18T14:00:00+00:00,,White Hart Lane (London),,Tottenham,Wolves,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194530,2010-09-18T14:00:00+00:00,,Goodison Park (Liverpool),,Everton,Newcastle,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194531,2010-09-18T14:00:00+00:00,,Ewood Park (Blackburn),,Blackburn,Fulham,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194532,2010-09-18T14:00:00+00:00,,Villa Park (Birmingham),,Aston Villa,Bolton,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194533,2010-09-18T16:30:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Arsenal,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194534,2010-09-19T12:30:00+00:00,,Old Trafford (Manchester),,Manchester United,Liverpool,3,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194535,2010-09-19T14:00:00+00:00,,The DW Stadium (Wigan),,Wigan,Manchester City,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194536,2010-09-19T15:00:00+00:00,,Stamford Bridge (London),,Chelsea,Blackpool,4,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194537,2010-09-11T11:45:00+00:00,,Goodison Park (Liverpool),,Everton,Manchester United,3,3,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194538,2010-09-11T14:00:00+00:00,,The DW Stadium (Wigan),,Wigan,Sunderland,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194539,2010-09-11T14:00:00+00:00,,Boleyn Ground (London),,West Ham,Chelsea,1,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194540,2010-09-11T14:00:00+00:00,,"The Hawthorns, West Bromwich (West Bromwich)",,West Brom,Tottenham,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194541,2010-09-11T14:00:00+00:00,,Sports Direct Arena (Newcastle-upon-Tyne),,Newcastle,Blackpool,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194542,2010-09-11T14:00:00+00:00,,"Etihad Stadium, Manchester (Manchester)",,Manchester City,Blackburn,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194543,2010-09-11T14:00:00+00:00,,Craven Cottage (London),,Fulham,Wolves,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194544,2010-09-11T14:00:00+00:00,,Emirates Stadium (London),,Arsenal,Bolton,4,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194545,2010-09-12T15:00:00+00:00,,St. Andrew's Stadium (Birmingham),,Birmingham,Liverpool,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194546,2010-09-13T19:00:00+00:00,,Britannia Stadium (Stoke-on-Trent),,Stoke City,Aston Villa,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194547,2010-08-28T11:45:00+00:00,,Ewood Park (Blackburn),,Blackburn,Arsenal,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194548,2010-08-28T14:00:00+00:00,,"Molineux Stadium (Wolverhampton, West Midlands)",,Wolves,Newcastle,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194549,2010-08-28T14:00:00+00:00,,White Hart Lane (London),,Tottenham,Wigan,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194550,2010-08-28T14:00:00+00:00,,Stamford Bridge (London),,Chelsea,Stoke City,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194551,2010-08-28T14:00:00+00:00,,Bloomfield Road (Blackpool),,Blackpool,Fulham,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194552,2010-08-28T16:30:00+00:00,,Old Trafford (Manchester),,Manchester United,West Ham,3,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194553,2010-08-29T12:30:00+00:00,,Reebok Stadium (Bolton),,Bolton,Birmingham,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194554,2010-08-29T14:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Manchester City,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194555,2010-08-29T14:00:00+00:00,,Anfield (Liverpool),,Liverpool,West Brom,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194556,2010-08-29T15:00:00+00:00,,Villa Park (Birmingham),,Aston Villa,Everton,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194557,2010-08-21T14:00:00+00:00,,Boleyn Ground (London),,West Ham,Bolton,1,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194558,2010-08-21T14:00:00+00:00,,"The Hawthorns, West Bromwich (West Bromwich)",,West Brom,Sunderland,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194559,2010-08-21T14:00:00+00:00,,Britannia Stadium (Stoke-on-Trent),,Stoke City,Tottenham,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194560,2010-08-21T14:00:00+00:00,,Goodison Park (Liverpool),,Everton,Wolves,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194561,2010-08-21T14:00:00+00:00,,St. Andrew's Stadium (Birmingham),,Birmingham,Blackburn,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194562,2010-08-21T14:00:00+00:00,,Emirates Stadium (London),,Arsenal,Blackpool,6,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194563,2010-08-21T16:15:00+00:00,,The DW Stadium (Wigan),,Wigan,Chelsea,0,6,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194564,2010-08-22T12:30:00+00:00,,Sports Direct Arena (Newcastle-upon-Tyne),,Newcastle,Aston Villa,6,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194565,2010-08-22T15:00:00+00:00,,Craven Cottage (London),,Fulham,Manchester United,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194566,2010-08-23T19:00:00+00:00,,"Etihad Stadium, Manchester (Manchester)",,Manchester City,Liverpool,3,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
